time	V(n005)
Step Information: L=25m Duty=0.5m  (Run: 1/44)
3.668546643430315e-03	7.437950e-01
4.371671643430300e-03	7.917922e-01
4.701000000000000e-03	8.095621e-01
4.701083833067462e-03	8.073055e-01
4.701251499202385e-03	8.042141e-01
4.701373871309541e-03	8.030945e-01
4.701464650343140e-03	8.027491e-01
4.701527762484226e-03	8.024888e-01
4.701569491279163e-03	8.018982e-01
4.701597238784334e-03	8.008893e-01
4.701622354156801e-03	7.995992e-01
4.701651318471520e-03	7.980378e-01
4.701681053074152e-03	7.962567e-01
4.701725448863504e-03	7.920172e-01
4.701760634145746e-03	7.844464e-01
4.701784949112731e-03	6.766328e-01
4.701815998606355e-03	3.036832e-01
4.701816362671816e-03	2.907042e-01
4.701817090802740e-03	2.553577e-01
4.701818547064586e-03	2.021734e-01
4.701820433897692e-03	1.507620e-01
4.701824207563903e-03	8.540729e-02
4.701831754896324e-03	2.660559e-02
4.701845200759536e-03	-1.138250e-03
4.701863791682553e-03	-5.459900e-03
4.701893913662861e-03	-4.849854e-03
4.701939756039383e-03	-4.007283e-03
4.702000000000000e-03	-3.395240e-03
4.702006024396062e-03	-3.111423e-03
4.702018073188186e-03	-2.637640e-03
4.702042170772433e-03	-1.902967e-03
4.702074209300439e-03	-1.207588e-03
4.702106353773930e-03	-7.555791e-04
4.702141261341103e-03	-4.520646e-04
4.702172869446784e-03	-2.825419e-04
4.702206027756708e-03	-1.735928e-04
4.702237754985399e-03	-1.087317e-04
4.702270935382142e-03	-6.679876e-05
4.702303062435504e-03	-4.158444e-05
4.702335972943129e-03	-2.562983e-05
4.702368265149933e-03	-1.592520e-05
4.702400922078896e-03	-9.851331e-06
4.702433502589486e-03	-6.099576e-06
4.702465816703411e-03	-3.791460e-06
4.702498877419544e-03	-2.333214e-06
4.702530538277964e-03	-1.462493e-06
4.702560862928843e-03	-9.437748e-07
4.702592842517775e-03	-5.942092e-07
4.702621389670228e-03	-3.966625e-07
4.702652807932029e-03	-2.511781e-07
4.702682615873067e-03	-1.629574e-07
4.702711005507264e-03	-1.060909e-07
4.702741847889584e-03	-7.456438e-08
4.702771899501071e-03	-4.085002e-08
4.702811434285795e-03	-3.106758e-08
4.702847339912419e-03	-1.299480e-08
4.702900347175253e-03	-1.567141e-08
4.702951195029716e-03	-4.501488e-09
4.703033657917865e-03	-1.152408e-08
4.703122597415180e-03	-4.776255e-09
4.703278156119910e-03	-1.118463e-08
4.703489721619164e-03	-7.195213e-09
4.703891517249388e-03	-1.060427e-08
4.704666105789584e-03	-8.787377e-09
4.982810011995465e-03	-8.869307e-09
4.996860071972804e-03	-8.668531e-09
4.997860071972804e-03	-1.571755e-08
4.998279856054391e-03	-7.554765e-09
4.998839568163173e-03	-5.205735e-09
4.999345990760239e-03	-1.082307e-08
5.000000000000000e-03	-5.788125e-07
5.000002877643115e-03	1.082320e-04
5.000008632929346e-03	3.293276e-04
5.000015808973611e-03	5.914583e-04
5.000022686505635e-03	8.149088e-04
5.000036441569683e-03	1.191091e-03
5.000058612649005e-03	1.664801e-03
5.000089804934425e-03	2.127516e-03
5.000133042400185e-03	2.512502e-03
5.000193411869942e-03	2.779702e-03
5.000281407061933e-03	9.162213e-03
5.000417540307791e-03	1.656638e-01
5.000500519814382e-03	4.519301e-01
5.000558688803003e-03	6.687292e-01
5.000591118244592e-03	7.163200e-01
5.000621920614044e-03	7.203528e-01
5.000656341347179e-03	7.214549e-01
5.000691520904366e-03	7.219818e-01
5.000739952585410e-03	7.221510e-01
5.000782626425227e-03	7.227708e-01
5.000830190204272e-03	7.244438e-01
5.000860991192668e-03	7.256756e-01
5.000883827348095e-03	7.257443e-01
5.000893285633638e-03	7.252659e-01
5.000902222086893e-03	7.247727e-01
5.000908478279379e-03	7.244205e-01
5.000914728187813e-03	7.240929e-01
5.000920402220863e-03	7.238086e-01
5.000926320429740e-03	7.235106e-01
5.000932480463023e-03	7.232254e-01
5.000938557312937e-03	7.229425e-01
5.000945363125486e-03	7.226532e-01
5.000952249181099e-03	7.223596e-01
5.000959997232413e-03	7.220579e-01
5.000968206430517e-03	7.217421e-01
5.000977452112972e-03	7.214182e-01
5.000987738511868e-03	7.221582e-01
5.000987751319907e-03	7.220815e-01
5.000987776935984e-03	7.218186e-01
5.000987828168138e-03	7.214960e-01
5.000987930632445e-03	7.212167e-01
5.000988135561061e-03	7.210741e-01
5.000988545418293e-03	7.210379e-01
5.000989365132756e-03	7.210135e-01
5.000991004561682e-03	7.209610e-01
5.000994283419533e-03	7.208592e-01
5.001000000000000e-03	7.206863e-01
5.001000571658047e-03	7.206426e-01
5.001001714974140e-03	7.205544e-01
5.001008574870700e-03	7.200400e-01
5.001017721399447e-03	7.193986e-01
5.001036014456941e-03	7.182510e-01
5.001072600571929e-03	7.163889e-01
5.001142615721565e-03	7.137782e-01
5.001212436264939e-03	7.121131e-01
5.001322059330186e-03	7.107184e-01
5.001464142033195e-03	7.099037e-01
5.001690169548222e-03	7.095017e-01
5.002003678087307e-03	7.094072e-01
5.002511018723856e-03	7.094409e-01
5.003417749256550e-03	7.095276e-01
5.005231210321937e-03	7.096996e-01
5.008858132452711e-03	7.100435e-01
5.016111976714259e-03	7.107291e-01
5.030619665237355e-03	7.120934e-01
5.655619665237342e-03	7.632384e-01
6.397807165237326e-03	8.079679e-01
7.257182165237308e-03	8.441612e-01
8.292338415237285e-03	8.727202e-01
9.620463415237257e-03	8.943878e-01
9.701000000000001e-03	8.953316e-01
9.701081877033897e-03	8.931001e-01
9.701245631101689e-03	8.900161e-01
9.701364251334183e-03	8.888816e-01
9.701452087734517e-03	8.885089e-01
9.701513116488984e-03	8.882071e-01
9.701553561443390e-03	8.875203e-01
9.701580756493928e-03	8.864541e-01
9.701605578308532e-03	8.851638e-01
9.701638847457814e-03	8.833483e-01
9.701672300458038e-03	8.812323e-01
9.701710531795138e-03	8.771504e-01
9.701742180780133e-03	8.697800e-01
9.701765306122427e-03	7.632214e-01
9.701795005658268e-03	3.927796e-01
9.701795362191689e-03	3.791388e-01
9.701796075258534e-03	3.407802e-01
9.701797501392228e-03	2.800109e-01
9.701799333659292e-03	2.188233e-01
9.701802998193419e-03	1.356420e-01
9.701810327261678e-03	5.218993e-02
9.701823272323818e-03	5.728615e-03
9.701841047396350e-03	-4.489440e-03
9.701867900106801e-03	-4.688845e-03
9.701921605527703e-03	-3.732899e-03
9.701928281886419e-03	-3.652371e-03
9.701941634603851e-03	-3.550587e-03
9.701968340038714e-03	-3.382454e-03
9.701999999999999e-03	-3.075159e-03
9.702003165996127e-03	-3.048124e-03
9.702009497988384e-03	-2.846130e-03
9.702022161972898e-03	-2.397324e-03
9.702047489941929e-03	-1.700245e-03
9.702080042514223e-03	-1.068467e-03
9.702112091424599e-03	-6.684232e-04
9.702146746942995e-03	-4.014427e-04
9.702178333733085e-03	-2.511269e-04
9.702211537862167e-03	-1.542010e-04
9.702243274227668e-03	-9.655747e-05
9.702276496045992e-03	-5.928071e-05
9.702308531437543e-03	-3.694972e-05
9.702341583100273e-03	-2.272977e-05
9.702373655926719e-03	-1.416464e-05
9.702406672723596e-03	-8.719820e-06
9.702438709209487e-03	-5.438574e-06
9.702471880979474e-03	-3.342137e-06
9.702503641353454e-03	-2.093272e-06
9.702537323823798e-03	-1.277991e-06
9.702568341508028e-03	-8.103281e-07
9.702597668367591e-03	-5.340437e-07
9.702629387139578e-03	-3.357784e-07
9.702661234462857e-03	-2.146589e-07
9.702692497357657e-03	-1.306329e-07
9.702732673028375e-03	-8.206615e-08
9.702770957406695e-03	-4.089306e-08
9.702831289983015e-03	-2.716946e-08
9.702888591340893e-03	-8.177608e-09
9.703003194056651e-03	-1.161970e-08
9.703120519759766e-03	-5.218150e-09
9.703355171165991e-03	-1.120019e-08
9.703739962484692e-03	-8.127283e-09
9.704509545122093e-03	-1.013241e-08
9.982503274244110e-03	-9.888481e-09
9.997882127212438e-03	-9.852672e-09
9.998882127212439e-03	-2.543738e-09
9.999235745575125e-03	-1.016939e-08
9.999528508849751e-03	-8.240813e-09
9.999999999999998e-03	2.060221e-06
1.000000207456225e-02	7.764166e-05
1.000000622368676e-02	2.387370e-04
1.000001120478722e-02	4.299691e-04
1.000001599993222e-02	5.996588e-04
1.000002559022222e-02	8.973888e-04
1.000004380513066e-02	1.363960e-03
1.000006815552879e-02	1.829465e-03
1.000010390478679e-02	2.279561e-03
1.000015132658449e-02	2.618317e-03
1.000022104904079e-02	2.846186e-03
1.000032140090549e-02	3.377571e-02
1.000044887024951e-02	2.606963e-01
1.000052349696033e-02	5.548745e-01
1.000057838469386e-02	7.541240e-01
1.000060904440992e-02	7.926527e-01
1.000063811208035e-02	7.959781e-01
1.000067002332867e-02	7.970235e-01
1.000070438965315e-02	7.975936e-01
1.000075539788839e-02	7.977964e-01
1.000079801279743e-02	7.983868e-01
1.000084603851795e-02	8.000420e-01
1.000087674826408e-02	8.012518e-01
1.000090217661091e-02	8.013514e-01
1.000091245052758e-02	8.008624e-01
1.000092209942103e-02	8.003368e-01
1.000092928708828e-02	7.999417e-01
1.000093604216669e-02	7.995935e-01
1.000094290492872e-02	7.992585e-01
1.000094939620125e-02	7.989458e-01
1.000095651835639e-02	7.986279e-01
1.000096334149963e-02	7.983261e-01
1.000097088104463e-02	7.980191e-01
1.000097855697734e-02	7.977098e-01
1.000098688351667e-02	7.973664e-01
1.000099070925312e-02	7.973226e-01
1.000099234852710e-02	7.972609e-01
1.000099562707504e-02	7.971449e-01
1.000099695268443e-02	7.968929e-01
1.000099734878121e-02	7.968959e-01
1.000099814097477e-02	7.969880e-01
1.000099865252834e-02	7.969833e-01
1.000099897689287e-02	7.969839e-01
1.000099935127094e-02	7.969504e-01
1.000100000000000e-02	7.969261e-01
1.000100006487291e-02	7.969250e-01
1.000100019461872e-02	7.969193e-01
1.000100045411034e-02	7.969006e-01
1.000100201106009e-02	7.967740e-01
1.000100823885906e-02	7.962837e-01
1.000101654259103e-02	7.956682e-01
1.000103315005497e-02	7.945559e-01
1.000106636498284e-02	7.927089e-01
1.000112624215817e-02	7.901800e-01
1.000118755457496e-02	7.884313e-01
1.000128111770736e-02	7.868790e-01
1.000140373924143e-02	7.858602e-01
1.000159158334991e-02	7.852758e-01
1.000185267491975e-02	7.850714e-01
1.000226541660285e-02	7.850514e-01
1.000292681298493e-02	7.850899e-01
1.000424960574909e-02	7.851709e-01
1.000689519127742e-02	7.853321e-01
1.001218636233407e-02	7.856539e-01
1.002276870444737e-02	7.862948e-01
1.004229995444737e-02	7.874703e-01
1.084308120444736e-02	8.278112e-01
1.178058120444734e-02	8.598297e-01
1.281573745444731e-02	8.825591e-01
1.433917495444728e-02	9.015783e-01
1.470000000000000e-02	9.044743e-01
1.470100000000000e-02	9.044818e-01
1.470108166786029e-02	9.022529e-01
1.470124500358087e-02	8.991699e-01
1.470136326521714e-02	8.980334e-01
1.470145078853600e-02	8.976578e-01
1.470151159458212e-02	8.973510e-01
1.470155189842476e-02	8.966534e-01
1.470157903575814e-02	8.955809e-01
1.470160384475104e-02	8.942896e-01
1.470163774384055e-02	8.924361e-01
1.470167175180349e-02	8.902634e-01
1.470170945449464e-02	8.861449e-01
1.470174067136112e-02	8.787131e-01
1.470176364265777e-02	7.700209e-01
1.470179293921154e-02	3.946126e-01
1.470179328607607e-02	3.813014e-01
1.470179397980513e-02	3.439699e-01
1.470179536726324e-02	2.842867e-01
1.470179696458064e-02	2.294146e-01
1.470180015921544e-02	1.512600e-01
1.470180654848503e-02	6.601734e-02
1.470181791937530e-02	1.244243e-02
1.470183655178902e-02	-3.747424e-03
1.470185913622592e-02	-4.771330e-03
1.470190430509971e-02	-3.946573e-03
1.470192470287707e-02	-3.687463e-03
1.470195920444528e-02	-3.433375e-03
1.470200000000000e-02	-3.480197e-03
1.470200407955547e-02	-3.145548e-03
1.470201223866641e-02	-2.736496e-03
1.470202855688830e-02	-2.199948e-03
1.470206119333208e-02	-1.414479e-03
1.470209866156142e-02	-8.181026e-04
1.470213291762991e-02	-4.879557e-04
1.470216468752543e-02	-3.041610e-04
1.470219649787239e-02	-1.906928e-04
1.470222899649851e-02	-1.183923e-04
1.470226177720238e-02	-7.308267e-05
1.470229435131218e-02	-4.521542e-05
1.470232695628000e-02	-2.797324e-05
1.470235933459694e-02	-1.736490e-05
1.470239208955356e-02	-1.072601e-05
1.470242431622713e-02	-6.672553e-06
1.470245737881487e-02	-4.104677e-06
1.470248915988900e-02	-2.568708e-06
1.470252294504590e-02	-1.563832e-06
1.470255374544504e-02	-9.954413e-07
1.470258245889989e-02	-6.627602e-07
1.470261394914175e-02	-4.203962e-07
1.470264264441976e-02	-2.783247e-07
1.470267192873927e-02	-1.793582e-07
1.470270194295369e-02	-1.212395e-07
1.470273127537131e-02	-7.331954e-08
1.470276512284544e-02	-5.373367e-08
1.470279793527091e-02	-2.473727e-08
1.470284187113033e-02	-2.338097e-08
1.470288378925333e-02	-5.583316e-09
1.470294793935842e-02	-1.334911e-08
1.470301287611036e-02	-2.706976e-09
1.470311853400630e-02	-1.208474e-08
1.470324711687503e-02	-5.177383e-09
1.470347152184391e-02	-1.162898e-08
1.470383041475539e-02	-7.698961e-09
1.470454336675788e-02	-1.036559e-08
1.470596927076288e-02	-9.024386e-09
1.496030692683283e-02	-9.421569e-09
1.498046875000000e-02	-1.037044e-08
1.498172989633435e-02	-8.944198e-09
1.498991082932520e-02	-1.038325e-08
1.499113893929471e-02	-8.935028e-09
1.499901519822346e-02	-9.398445e-09
1.500000000000000e-02	-2.369884e-06
1.500000433313074e-02	1.628102e-04
1.500001299939223e-02	4.826770e-04
1.500002462025612e-02	8.692138e-04
1.500003567477907e-02	1.175060e-03
1.500005778382499e-02	1.650261e-03
1.500008666796292e-02	2.089138e-03
1.500013108784608e-02	2.497933e-03
1.500018854081405e-02	2.765896e-03
1.500027682680431e-02	5.869019e-03
1.500040641377645e-02	1.350383e-01
1.500049084313074e-02	4.139738e-01
1.500055109629653e-02	6.763842e-01
1.500058568640091e-02	7.766760e-01
1.500061254264371e-02	8.020321e-01
1.500063712614672e-02	8.040410e-01
1.500066023637192e-02	8.048481e-01
1.500070184584654e-02	8.055437e-01
1.500076056357011e-02	8.063095e-01
1.500076849402073e-02	8.062000e-01
1.500078435492197e-02	8.059818e-01
1.500081607672444e-02	8.068193e-01
1.500085047194142e-02	8.082086e-01
1.500088984710879e-02	8.094971e-01
1.500090877900687e-02	8.092031e-01
1.500091700150964e-02	8.087574e-01
1.500092314915004e-02	8.084182e-01
1.500093060455256e-02	8.080255e-01
1.500093989530585e-02	8.075554e-01
1.500095124119760e-02	8.070154e-01
1.500096427823863e-02	8.064328e-01
1.500097392591794e-02	8.060284e-01
1.500098070464138e-02	8.057595e-01
1.500098644255312e-02	8.055415e-01
1.500099268742330e-02	8.053147e-01
1.500100000000000e-02	8.049762e-01
1.500100073125767e-02	8.049725e-01
1.500100219377300e-02	8.048830e-01
1.500100511880368e-02	8.046491e-01
1.500101096886504e-02	8.041982e-01
1.500102266898776e-02	8.033593e-01
1.500104606923319e-02	8.019009e-01
1.500109286972405e-02	7.995761e-01
1.500115356354809e-02	7.973960e-01
1.500122430212130e-02	7.957863e-01
1.500133339474013e-02	7.944250e-01
1.500147592623876e-02	7.936227e-01
1.500170234675254e-02	7.932199e-01
1.500200582160355e-02	7.931181e-01
1.500251937753310e-02	7.931331e-01
1.500341247447745e-02	7.931846e-01
1.500519866836614e-02	7.932870e-01
1.500877105614353e-02	7.934917e-01
1.501591583169831e-02	7.938998e-01
1.503020538280786e-02	7.947119e-01
1.590911163280784e-02	8.359020e-01
1.690520538280782e-02	8.665883e-01
1.815520538280779e-02	8.899437e-01
1.899504913280778e-02	8.996838e-01
1.900000000000000e-02	8.997280e-01
Step Information: L=31m Duty=4.7m  (Run: 40/44)
0.000000000000000e+00	2.694728e-11
2.988340269032344e-09	1.265139e-04
8.965020806880192e-09	3.765873e-04
1.386028861388028e-08	5.709833e-04
1.828646192347620e-08	7.326796e-04
2.593662660511920e-08	9.868684e-04
3.523880132052376e-08	1.259301e-03
4.953832539555773e-08	1.610419e-03
6.812483726637876e-08	1.968239e-03
9.642875458434723e-08	2.353522e-03
1.371655221147749e-07	2.689088e-03
2.050172106524747e-07	2.956090e-03
2.895579290789103e-07	3.082097e-03
3.127947845154699e-07	3.105972e-03
3.592684953888058e-07	3.280601e-03
3.741935425270911e-07	3.657148e-03
3.887073333592398e-07	4.753151e-03
3.990029303255725e-07	6.308513e-03
4.083833547400152e-07	8.339207e-03
4.179825066465224e-07	1.039912e-02
4.303753298093814e-07	1.220867e-02
4.429233379740251e-07	1.304406e-02
4.569207491325611e-07	1.336128e-02
4.748060323121663e-07	1.355359e-02
5.099612385747309e-07	1.374177e-02
5.686536171040698e-07	1.382537e-02
5.758279033509645e-07	1.382272e-02
5.901764758449706e-07	1.393462e-02
6.188736208327661e-07	1.468189e-02
6.435640477948402e-07	1.563952e-02
6.736246484157545e-07	1.685067e-02
6.912024106367921e-07	1.670204e-02
6.978346667333227e-07	1.616839e-02
7.041859511954397e-07	1.578348e-02
7.059571604304919e-07	1.558662e-02
7.065989101650086e-07	1.551662e-02
7.069255189688130e-07	1.552566e-02
7.073327208321871e-07	1.551893e-02
7.077218825983674e-07	1.549126e-02
7.085002061309447e-07	1.545100e-02
7.100568531960994e-07	1.535958e-02
7.125495000111833e-07	1.521836e-02
7.175347936415680e-07	1.494346e-02
7.261541742713783e-07	1.448938e-02
7.345430315572853e-07	1.407548e-02
7.496952949936474e-07	1.339096e-02
7.673123655859131e-07	1.269195e-02
8.025465067704445e-07	1.154335e-02
8.513043468767571e-07	1.031434e-02
9.024843197872907e-07	9.428909e-03
9.999999999999159e-07	8.272174e-03
1.009751568021092e-06	7.772499e-03
1.029254704063660e-06	6.841740e-03
1.049260431950673e-06	5.992836e-03
1.071086131607547e-06	5.216579e-03
1.114737530921077e-06	3.999241e-03
1.177398434846523e-06	2.732696e-03
1.244768447229098e-06	1.838077e-03
1.316015250340174e-06	1.266376e-03
1.398518644924428e-06	8.953598e-04
1.501476550865282e-06	6.676274e-04
1.632452511255355e-06	5.626812e-04
1.821682721691621e-06	5.551599e-04
2.088206956782791e-06	6.300054e-04
2.597530359624940e-06	8.209220e-04
3.597123762292881e-06	1.207203e-03
5.596310567628762e-06	1.979548e-03
9.594684178300525e-06	3.521734e-03
1.759143139964427e-05	6.596446e-03
5.311617584233177e-05	2.013834e-02
1.117099258423318e-04	4.205364e-02
1.898349258423319e-04	7.044715e-02
2.874911758423320e-04	1.046530e-01
4.046786758423321e-04	1.438894e-01
5.609286758423322e-04	1.932875e-01
7.367099258423324e-04	2.451177e-01
9.515536758423326e-04	3.034801e-01
1.205459925842333e-03	3.659920e-01
1.498428675842333e-03	4.303002e-01
1.830459925842333e-03	4.942232e-01
2.201553675842334e-03	5.558642e-01
2.631241175842334e-03	6.162024e-01
3.139053675842329e-03	6.747885e-01
3.724991175842317e-03	7.285367e-01
4.428116175842302e-03	7.777790e-01
4.701000000000000e-03	7.932989e-01
4.701084203109510e-03	7.910373e-01
4.701252609328527e-03	7.879440e-01
4.701375699934632e-03	7.868268e-01
4.701467036852171e-03	7.864861e-01
4.701530546597209e-03	7.862329e-01
4.701572517957996e-03	7.856608e-01
4.701600377059441e-03	7.846629e-01
4.701625595259025e-03	7.833704e-01
4.701653892478772e-03	7.818471e-01
4.701683063612928e-03	7.801104e-01
4.701728794749315e-03	7.758027e-01
4.701764219217866e-03	7.682499e-01
4.701788715898303e-03	6.605839e-01
4.701819949138328e-03	2.886132e-01
4.701820315507723e-03	2.757189e-01
4.701821048246513e-03	2.408375e-01
4.701822513724092e-03	1.889955e-01
4.701824410127996e-03	1.395092e-01
4.701828202935805e-03	7.749435e-02
4.701835788551423e-03	2.290476e-02
4.701849314658610e-03	-1.996984e-03
4.701868120541882e-03	-5.575945e-03
4.701898986662032e-03	-4.856484e-03
4.701938267759699e-03	-4.098733e-03
4.702000000000000e-03	-3.400179e-03
4.702006173224030e-03	-3.124817e-03
4.702018519672091e-03	-2.646802e-03
4.702043212568211e-03	-1.893426e-03
4.702075134098782e-03	-1.201872e-03
4.702107117091005e-03	-7.538650e-04
4.702141951080385e-03	-4.517289e-04
4.702173617786645e-03	-2.821420e-04
4.702206783067706e-03	-1.733107e-04
4.702238527823276e-03	-1.085230e-04
4.702271679274639e-03	-6.669664e-05
4.702303827047788e-03	-4.151037e-05
4.702336709340407e-03	-2.559370e-05
4.702369041881223e-03	-1.589378e-05
4.702401643233525e-03	-9.838654e-06
4.702434305728529e-03	-6.084361e-06
4.702466501015806e-03	-3.787050e-06
4.702499753541442e-03	-2.323181e-06
4.702531154607101e-03	-1.461723e-06
4.702560930349035e-03	-9.524230e-07
4.702592749271072e-03	-6.026173e-07
4.702620359939990e-03	-4.085516e-07
4.702651452394867e-03	-2.556100e-07
4.702682324156824e-03	-1.635975e-07
4.702711204230720e-03	-1.040485e-07
4.702743264823264e-03	-7.330517e-08
4.702774440114224e-03	-3.730851e-08
4.702814984959504e-03	-2.996328e-08
4.702852749439963e-03	-8.100368e-09
4.702911438222595e-03	-1.371199e-08
4.702966887355925e-03	-1.737492e-09
4.703057737851157e-03	-1.134809e-08
4.703160132559758e-03	-3.599951e-09
4.703336428012052e-03	-1.111739e-08
4.703592800971826e-03	-6.441271e-09
4.704080125955375e-03	-1.010913e-08
4.705054775922472e-03	-8.155723e-09
4.968669274935395e-03	-8.821277e-09
4.981468750000001e-03	-8.119021e-09
4.987468750000001e-03	-8.737212e-09
4.999000000000000e-03	-8.774023e-09
5.000000000000000e-03	9.300969e-07
5.000004400001965e-03	1.664835e-04
5.000013200005896e-03	4.894104e-04
5.000025037990569e-03	8.814345e-04
5.000036295697443e-03	1.190566e-03
5.000058811111192e-03	1.669013e-03
5.000087996878469e-03	2.105420e-03
5.000133057827794e-03	2.510855e-03
5.000191201045624e-03	2.773903e-03
5.000280949189132e-03	7.627376e-03
5.000412805404731e-03	1.519231e-01
5.000496936072059e-03	4.364370e-01
5.000555270782398e-03	6.564007e-01
5.000587718217685e-03	7.071790e-01
5.000618471899545e-03	7.119213e-01
5.000653976121649e-03	7.130901e-01
5.000688201769797e-03	7.136105e-01
5.000738157518197e-03	7.137870e-01
5.000780746980884e-03	7.144060e-01
5.000828293867987e-03	7.160797e-01
5.000859160311933e-03	7.173110e-01
5.000881957194088e-03	7.173729e-01
5.000891369551338e-03	7.168949e-01
5.000900257240938e-03	7.164040e-01
5.000906474597895e-03	7.160540e-01
5.000912706017906e-03	7.157269e-01
5.000918357809217e-03	7.154435e-01
5.000924249870716e-03	7.151465e-01
5.000930387616525e-03	7.148621e-01
5.000936439012722e-03	7.145802e-01
5.000943219970543e-03	7.142915e-01
5.000950081423923e-03	7.139987e-01
5.000957803907189e-03	7.136974e-01
5.000965988465648e-03	7.133821e-01
5.000975209761091e-03	7.130584e-01
5.000985466724684e-03	7.127639e-01
5.000987780167469e-03	7.126701e-01
5.000992407053040e-03	7.125418e-01
5.000993977188784e-03	7.124827e-01
5.000997117460273e-03	7.123442e-01
5.001000000000000e-03	7.116249e-01
5.001000288253973e-03	7.119718e-01
5.001000864761919e-03	7.121772e-01
5.001002017777810e-03	7.121084e-01
5.001003999346006e-03	7.119513e-01
5.001007962482398e-03	7.116606e-01
5.001015888755182e-03	7.111000e-01
5.001031741300752e-03	7.100861e-01
5.001063446391891e-03	7.084022e-01
5.001126856574170e-03	7.058607e-01
5.001191400833563e-03	7.041503e-01
5.001298213162176e-03	7.025689e-01
5.001423597626580e-03	7.016936e-01
5.001654155880444e-03	7.011700e-01
5.001936325632624e-03	7.010362e-01
5.002419157039958e-03	7.010614e-01
5.003175757253077e-03	7.011312e-01
5.004688957679315e-03	7.012709e-01
5.007715358531791e-03	7.015501e-01
5.013768160236743e-03	7.021073e-01
5.123530013646645e-03	7.119737e-01
5.787592513646631e-03	7.628804e-01
6.588373763646614e-03	8.080636e-01
7.545405013646593e-03	8.454543e-01
8.717280013646567e-03	8.748163e-01
9.700001026409857e-03	8.904227e-01
9.701000000000001e-03	8.904786e-01
9.701082039426854e-03	8.882161e-01
9.701246118280559e-03	8.851165e-01
9.701364969375105e-03	8.839831e-01
9.701452992110820e-03	8.836121e-01
9.701514113414789e-03	8.833121e-01
9.701554606497843e-03	8.826279e-01
9.701581813111902e-03	8.815632e-01
9.701606624354504e-03	8.802739e-01
9.701639748883210e-03	8.784671e-01
9.701673072963359e-03	8.763639e-01
9.701711436194152e-03	8.722888e-01
9.701743194249435e-03	8.649285e-01
9.701766357460038e-03	7.588651e-01
9.701796148419643e-03	3.896932e-01
9.701796507275411e-03	3.759957e-01
9.701797224986951e-03	3.374749e-01
9.701798660410030e-03	2.765731e-01
9.701800495018512e-03	2.156882e-01
9.701804164235481e-03	1.331726e-01
9.701811502669421e-03	5.078381e-02
9.701824451880697e-03	5.302736e-03
9.701842235055338e-03	-4.558651e-03
9.701869146256842e-03	-4.706019e-03
9.701922968659848e-03	-3.734863e-03
9.701928745206697e-03	-3.664330e-03
9.701940298300394e-03	-3.573395e-03
9.701963404487788e-03	-3.420536e-03
9.701999999999999e-03	-3.088063e-03
9.702003659551220e-03	-3.036064e-03
9.702010978653662e-03	-2.795199e-03
9.702025616858546e-03	-2.295859e-03
9.702054893268315e-03	-1.541058e-03
9.702088427119972e-03	-9.465125e-04
9.702119941066806e-03	-5.948566e-04
9.702153883158503e-03	-3.614495e-04
9.702185558249317e-03	-2.261993e-04
9.702218840040924e-03	-1.387354e-04
9.702250703809201e-03	-8.668869e-05
9.702283835640965e-03	-5.327776e-05
9.702315899709529e-03	-3.319905e-05
9.702348898619175e-03	-2.043830e-05
9.702381024929943e-03	-1.272801e-05
9.702413993823933e-03	-7.840487e-06
9.702446083969574e-03	-4.886949e-06
9.702479183175385e-03	-3.006425e-06
9.702511030721020e-03	-1.881272e-06
9.702544575993548e-03	-1.151248e-06
9.702575763617188e-03	-7.280240e-07
9.702605432698658e-03	-4.769159e-07
9.702637257385092e-03	-2.999114e-07
9.702669449324661e-03	-1.912244e-07
9.702701203025028e-03	-1.166448e-07
9.702742142460485e-03	-7.269132e-08
9.702781737744900e-03	-3.661086e-08
9.702845388514861e-03	-2.358141e-08
9.702906245463376e-03	-8.119021e-09
9.703027959360410e-03	-1.068010e-08
9.703157637619138e-03	-5.722105e-09
9.703416994136592e-03	-1.025887e-08
9.703879477749068e-03	-7.958495e-09
9.704804444974017e-03	-9.295452e-09
9.999000000000001e-03	-8.804676e-09
9.999999999999998e-03	-1.768700e-06
1.000000440000278e-02	1.654976e-04
1.000001320000834e-02	4.893975e-04
1.000002504198618e-02	8.815536e-04
1.000003630338845e-02	1.190759e-03
1.000005882619301e-02	1.669304e-03
1.000008801594471e-02	2.105671e-03
1.000013308532793e-02	2.511053e-03
1.000019123821327e-02	2.774026e-03
1.000028100670847e-02	7.659610e-03
1.000041289633400e-02	1.525593e-01
1.000049702216905e-02	4.418247e-01
1.000055712292923e-02	6.975784e-01
1.000058811561913e-02	7.757649e-01
1.000061854986060e-02	7.971024e-01
1.000064273852802e-02	7.985911e-01
1.000066742223841e-02	7.993360e-01
1.000071678965920e-02	7.999473e-01
1.000076910811683e-02	8.002717e-01
1.000081334341612e-02	8.011529e-01
1.000086080986326e-02	8.027224e-01
1.000090964891473e-02	8.031757e-01
1.000092397817417e-02	8.026776e-01
1.000093787175290e-02	8.019556e-01
1.000095043894125e-02	8.013481e-01
1.000097654265140e-02	8.002077e-01
1.000098210259873e-02	7.999936e-01
1.000098888010534e-02	7.997158e-01
1.000099049268115e-02	7.996639e-01
1.000099371783276e-02	7.995670e-01
1.000099657504121e-02	7.994928e-01
1.000099705080656e-02	7.994717e-01
